CommType,ID,ReceiveTime,SourceID,MsgId,PosTime,Lon,Lat,Cog,Sog,TrueHeading,NavigationStatus,ROT,PosAccuracy,A,B,C,D,E,F,G,H
1,413794065,2022-01-15 00:00:05,9,19,2022-01-15 00:00:05,72308900,19244460,1641.0,2.0,,,,0,60,0,0.0,1.0,,,,
1,413840669,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,72241670,19208560,537.0,60.0,53.0,,,1,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413956393,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,72203723,19197259,1021.0,0.0,0.0,,,0,4,1,0.0,0.0,0.0,0.0,0.0,
1,413773701,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,73128449,18604045,242.0,42.0,,,,1,4,1,0.0,0.0,1.0,0.0,393222.0,
1,413840857,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,72546150,18425529,1588.0,0.0,158.0,,,1,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413838891,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,71952455,18572627,1844.0,33.0,184.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,412355060,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,71931536,19343914,3373.0,63.0,,0.0,,1,4,0,1.0,,,,,
1,538005826,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,72496239,19198455,1940.0,1.0,316.0,1.0,0.0,0,60,0,0.0,,,,,
1,413209960,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,72902430,18831039,390.0,55.0,38.0,0.0,0.0,0,5,0,0.0,,,,,
1,413787987,2022-01-15 00:00:05,9,18,2022-01-14 23:59:52,72791352,18577498,3322.0,27.0,0.0,,,0,52,1,0.0,0.0,1.0,0.0,393216.0,
1,413373860,2022-01-15 00:00:05,9,1,2022-01-14 23:59:55,73111172,18078773,1047.0,67.0,74.0,0.0,,0,55,0,1.0,,,,,
1,413843191,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,67823591,13688013,2759.0,62.0,276.0,,,0,4,0,1.0,1.0,1.0,0.0,393222.0,
1,413856421,2022-01-15 00:00:05,9,18,2022-01-15 00:00:02,67858878,13657328,2787.0,46.0,278.0,,,0,2,0,1.0,1.0,1.0,0.0,393222.0,
1,413855567,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,67324166,13857760,337.0,63.0,33.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413902256,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,67881092,13576559,2909.0,40.0,290.0,,,0,4,0,1.0,1.0,1.0,0.0,393222.0,
1,267010003,2022-01-15 00:00:05,2,3,2022-01-15 00:00:02,10279420,28883344,1932.0,1.0,,0.0,,0,2,0,0.0,,,,,
1,412410180,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,73294901,17928972,2050.0,107.0,120.0,0.0,0.0,0,5,0,0.0,,,,,
1,413457270,2022-01-15 00:00:05,9,19,2022-01-15 00:00:04,73212086,17998742,3592.0,1.0,359.0,,,0,4,0,0.0,0.0,,,,
1,413800509,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,73079178,19014709,1430.0,0.0,,0.0,0.0,1,4,0,0.0,,,,,
1,412554590,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,73154408,17960172,121.0,0.0,49.0,0.0,0.0,0,4,0,0.0,,,,,
1,412410420,2022-01-15 00:00:05,9,18,2022-01-14 23:59:18,73051760,18765390,3178.0,46.0,,,,1,18,1,1.0,0.0,1.0,0.0,393222.0,
1,413768025,2022-01-15 00:00:05,9,18,2022-01-15 00:00:03,72118428,18292615,1412.0,14.0,,,,0,3,1,1.0,1.0,0.0,0.0,393222.0,
1,413775738,2022-01-15 00:00:05,9,18,2022-01-15 00:00:03,72859730,18883178,1321.0,31.0,,,,1,3,1,1.0,0.0,1.0,0.0,393222.0,
1,244660009,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,4096845,32070800,2406.0,0.0,,0.0,,1,60,0,1.0,,,,,
1,245815000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,4142222,31988712,290.0,1.0,70.0,0.0,0.0,0,4,0,0.0,,,,,
1,244129902,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,2138732,30838326,0.0,0.0,,0.0,,1,4,0,1.0,,,,,
1,636091031,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,73185375,18750530,2806.0,105.0,281.0,0.0,0.0,0,4,0,0.0,,,,,
1,413792376,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,73038257,18812712,809.0,0.0,80.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413909778,2022-01-15 00:00:05,9,18,2022-01-15 00:00:02,72508050,16788260,183.0,0.0,,,,1,2,1,1.0,0.0,1.0,0.0,393222.0,
1,413253910,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,68406840,18156622,3279.0,80.0,310.0,0.0,0.0,1,4,0,1.0,,,,,
1,413803973,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,68503515,18254564,3288.0,0.0,,,,0,4,1,1.0,0.0,0.0,0.0,393222.0,
1,574003880,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,65896270,12091430,3181.0,104.0,312.0,0.0,0.0,1,5,0,1.0,,,,,
1,538008842,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,7219725,33854819,1418.0,145.0,140.0,0.0,3.0,1,6,0,0.0,,,,,
1,241343000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,20144872,20643199,472.0,11.0,27.0,0.0,0.0,0,60,0,0.0,,,,,
1,205212990,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,2582046,30796888,0.0,0.0,,0.0,,1,5,0,1.0,,,,,
1,232025845,2022-01-15 00:00:05,7,1,2022-01-15 00:00:03,-1104563,30194194,684.0,138.0,73.0,0.0,0.0,1,3,0,0.0,,,,,
1,413262640,2022-01-15 00:00:05,9,1,2022-01-15 00:00:02,72567358,23150426,2976.0,106.0,297.0,0.0,0.0,1,2,0,0.0,,,,,
1,525023251,2022-01-15 00:00:05,7,1,2022-01-14 23:59:13,62199601,766730,0.0,0.0,,0.0,,1,13,0,1.0,,,,,
1,533130844,2022-01-15 00:00:05,7,1,2022-01-14 23:59:40,62127204,759817,3311.0,81.0,341.0,0.0,32.0,1,40,0,0.0,,,,,
1,205424990,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,2582049,30803932,,0.0,,15.0,,1,4,0,1.0,,,,,
1,256284000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,392194,30899081,928.0,160.0,92.0,0.0,8.0,0,5,0,0.0,,,,,
1,477043800,2022-01-15 00:00:05,7,1,2022-01-15 00:00:01,81161188,20735082,509.0,68.0,51.0,0.0,0.0,1,1,0,0.0,,,,,
1,232008913,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,-775232,30454796,3097.0,0.0,,3.0,,0,4,0,1.0,,,,,
1,244690455,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,2528201,31154424,,0.0,,15.0,,0,4,0,1.0,,,,,
1,413700090,2022-01-15 00:00:05,9,3,2022-01-15 00:00:04,73350496,17940808,2066.0,1.0,87.0,1.0,0.0,1,4,0,1.0,,,,,
1,413297060,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,74347412,23685782,2101.0,96.0,,0.0,,1,4,0,1.0,,,,,
1,413854442,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,72356616,19197534,1055.0,64.0,,1.0,,0,5,0,0.0,,,,,
1,356772000,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,73440806,18614665,2837.0,87.0,281.0,0.0,0.0,0,4,0,0.0,,,,,
1,440007000,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,72808485,18946506,3315.0,6.0,310.0,8.0,0.0,0,5,0,0.0,,,,,
1,413995139,2022-01-15 00:00:05,9,18,2022-01-15 00:00:02,71479987,19346112,1855.0,0.0,,,,0,2,1,1.0,0.0,0.0,0.0,393222.0,
1,413363850,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,72530300,19140775,3458.0,91.0,345.0,0.0,0.0,1,60,0,0.0,,,,,
1,413800448,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,71394448,19306040,2669.0,41.0,,,,0,60,1,0.0,0.0,0.0,0.0,393222.0,
1,413904459,2022-01-15 00:00:05,9,3,2022-01-15 00:00:05,68067664,13745577,965.0,52.0,,0.0,0.0,1,5,0,1.0,,,,,
1,413845983,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,67994262,14435307,661.0,50.0,65.0,,,0,4,0,1.0,1.0,1.0,0.0,393222.0,
1,477996099,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,68386885,13422943,286.0,1.0,,15.0,,1,5,0,1.0,,,,,
1,413996542,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,67647450,13904339,333.0,0.0,,,,0,4,0,1.0,1.0,1.0,0.0,393222.0,
1,249717000,2022-01-15 00:00:05,9,1,2022-01-14 23:59:59,68470421,13394485,699.0,50.0,74.0,0.0,0.0,1,59,0,0.0,,,,,
1,413865527,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,68023367,13821521,2767.0,58.0,0.0,,,0,4,1,0.0,0.0,0.0,0.0,0.0,
1,374391000,2022-01-15 00:00:05,9,1,2022-01-15 00:00:00,67782268,12867230,599.0,126.0,,0.0,,0,0,0,0.0,,,,,
1,413845458,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,68204351,13596202,1883.0,2.0,57.0,,,1,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413989557,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,67455622,13825173,1012.0,52.0,103.0,,,0,4,0,1.0,1.0,1.0,0.0,393222.0,
1,413863003,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,67113623,13887050,2516.0,63.0,251.0,,,0,5,1,1.0,1.0,1.0,0.0,393222.0,
1,413780399,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,68746338,18354361,0.0,1.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413797189,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,71050567,19035541,896.0,0.0,89.0,1.0,0.0,0,60,0,0.0,,,,,
1,413827641,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,67898496,17680110,1971.0,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413796729,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,66913032,18239453,,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,574014674,2022-01-15 00:00:05,7,1,2022-01-15 00:00:03,64046151,6451110,2922.0,0.0,205.0,8.0,0.0,1,3,0,1.0,,,,,
1,636015480,2022-01-15 00:00:05,7,2,2022-01-15 00:00:03,64085538,6465506,2128.0,0.0,48.0,5.0,0.0,1,3,0,0.0,,,,,
1,574001750,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,65341910,9221120,1340.0,129.0,134.0,5.0,0.0,0,5,0,0.0,,,,,
1,357411000,2022-01-15 00:00:05,7,3,2022-01-15 00:00:01,-10692235,10086960,1770.0,114.0,174.0,0.0,0.0,0,1,0,0.0,,,,,
1,244700557,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,3261132,31511071,,0.0,355.0,0.0,0.0,1,4,0,1.0,,,,,
1,564590000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,62373772,780047,585.0,4.0,,0.0,,1,4,0,1.0,,,,,
1,273374140,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,20061337,26742661,0.0,0.0,,0.0,,0,4,0,0.0,,,,,
1,538008289,2022-01-15 00:00:05,7,3,2022-01-14 23:59:59,23309408,26367991,2836.0,54.0,306.0,0.0,127.0,1,59,0,0.0,,,,,
1,241671000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:03,14656878,22502355,858.0,157.0,86.0,0.0,9.0,0,3,0,0.0,,,,,
1,241591000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,14921228,22823784,2597.0,176.0,262.0,0.0,-4.0,1,4,0,0.0,,,,,
1,405000097,2022-01-15 00:00:05,7,3,2022-01-15 00:00:04,59242977,4839524,2820.0,0.0,344.0,5.0,0.0,0,4,0,0.0,,,,,
1,538005400,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,9461511,33410921,573.0,118.0,55.0,0.0,0.0,1,60,0,0.0,,,,,
1,413828822,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,64476532,17937958,2885.0,0.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413824984,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,69794976,17894354,2328.0,42.0,,1.0,0.0,0,60,0,0.0,,,,,
1,563003930,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,62340916,761083,674.0,31.0,,0.0,,1,4,0,1.0,,,,,
1,235010710,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,-47915260,5688440,690.0,6.0,60.0,0.0,5.0,1,5,0,0.0,,,,,
1,403510000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,77657870,21099430,240.0,5.0,171.0,0.0,0.0,1,5,0,0.0,,,,,
1,257088710,2022-01-15 00:00:05,7,3,2022-01-15 00:00:03,5118803,37732848,2822.0,0.0,182.0,0.0,0.0,0,3,0,0.0,,,,,
1,244670709,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,2403345,30877332,683.0,0.0,,0.0,,1,4,1,1.0,,,,,
1,352396000,2022-01-15 00:00:05,2,3,2022-01-14 23:59:46,84335988,20980457,610.0,20.0,288.0,2.0,0.0,1,46,0,0.0,,,,,
1,413824373,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,68411576,18156690,3226.0,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,563117900,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,72098755,19160046,995.0,131.0,100.0,1.0,0.0,0,60,0,0.0,,,,,
1,413811718,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,69213656,18003634,3092.0,46.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413802223,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,72102600,19166206,274.0,0.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413793038,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,64732861,18070353,436.0,77.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413864457,2022-01-15 00:00:05,9,3,2022-01-15 00:00:00,71661692,19356038,,0.0,,0.0,,1,0,0,0.0,,,,,
1,413815585,2022-01-15 00:00:05,9,18,2022-01-14 23:59:53,71220352,19246952,2147.0,55.0,,,,0,53,1,0.0,0.0,1.0,0.0,393216.0,
1,245180000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,6209569,34968486,1580.0,64.0,,0.0,127.0,1,4,0,0.0,,,,,
1,265604580,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,9358310,33697570,2293.0,0.0,,0.0,,0,60,0,1.0,,,,,
1,477351400,2022-01-15 00:00:05,7,1,2022-01-14 23:59:56,-72638139,17915981,3081.0,188.0,309.0,0.0,0.0,1,56,0,0.0,,,,,
1,246846000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,14327524,39234991,1740.0,2.0,9.0,0.0,0.0,1,5,0,0.0,,,,,
1,244575000,2022-01-15 00:00:05,7,3,2022-01-15 00:00:03,11501916,36049276,1423.0,119.0,140.0,0.0,0.0,0,3,2,0.0,,,,,
1,367070510,2022-01-15 00:00:05,7,3,2022-01-15 00:00:04,-73404150,28587788,1429.0,0.0,221.0,5.0,0.0,0,4,0,0.0,,,,,
1,371936000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,-71585957,19023697,1521.0,139.0,,0.0,,1,5,0,0.0,,,,,
1,366963980,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,-73473176,22723482,3560.0,26.0,358.0,0.0,-127.0,1,60,0,0.0,,,,,
1,413251140,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,71670032,15145655,2506.0,1.0,114.0,0.0,0.0,1,4,0,1.0,,,,,
1,412356590,2022-01-15 00:00:05,9,3,2022-01-15 00:00:03,71832609,16063878,581.0,5.0,136.0,0.0,127.0,1,3,0,1.0,,,,,
1,413774787,2022-01-15 00:00:05,9,18,2022-01-15 00:00:02,72598480,18648360,1267.0,72.0,,,,1,2,1,1.0,0.0,1.0,0.0,393222.0,
1,224142890,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,-9732195,17092514,1386.0,1.0,232.0,0.0,0.0,0,4,0,0.0,,,,,
1,563033240,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,62237520,743905,750.0,46.0,,8.0,,0,60,0,0.0,,,,,
1,671222100,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,18393333,27799226,2462.0,1.0,,0.0,,0,6,0,0.0,,,,,
1,241337000,2022-01-15 00:00:05,7,3,2022-01-15 00:00:01,20989970,17714430,3190.0,2.0,28.0,1.0,0.0,1,1,0,0.0,,,,,
1,311404000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,-3025671,32988775,3197.0,156.0,318.0,0.0,0.0,1,4,0,0.0,,,,,
1,441992000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,215492,30354965,2553.0,173.0,258.0,0.0,0.0,0,4,0,0.0,,,,,
1,413775735,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,72543244,18789684,3191.0,49.0,,,,0,4,1,1.0,1.0,1.0,0.0,393222.0,
1,470712000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,33890692,15107371,2475.0,0.0,164.0,0.0,0.0,0,60,0,1.0,,,,,
1,264162958,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,17132172,26561140,2751.0,0.0,,0.0,,1,4,1,1.0,,,,,
1,218818000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:03,-2063796,29753142,647.0,145.0,64.0,0.0,0.0,1,3,0,0.0,,,,,
1,440011280,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,75836250,22405013,2591.0,272.0,,0.0,,0,4,3,0.0,,,,,
1,413960021,2022-01-15 00:00:05,9,18,2022-01-15 00:00:03,71142742,19905145,370.0,51.0,,,,0,3,0,1.0,1.0,1.0,0.0,393222.0,
1,413954675,2022-01-15 00:00:05,9,18,2022-01-14 23:59:52,71950632,19276812,1701.0,14.0,0.0,,,0,52,1,0.0,0.0,1.0,0.0,393216.0,
1,413958489,2022-01-15 00:00:05,9,18,2022-01-14 23:59:52,71570272,20696586,1878.0,39.0,,,,0,52,1,0.0,0.0,1.0,0.0,393216.0,
1,413862158,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,70929976,18768784,0.0,0.0,11.0,0.0,0.0,0,60,0,0.0,,,,,
1,413829626,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,66956215,18164415,,1.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413993167,2022-01-15 00:00:05,9,18,2022-01-15 00:00:03,72940085,18771356,3597.0,33.0,359.0,,,0,3,0,1.0,1.0,1.0,0.0,393222.0,
1,413417790,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,66571544,12581726,355.0,54.0,,,,0,60,1,0.0,0.0,0.0,0.0,393222.0,
1,413907212,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,66786501,12866407,1653.0,0.0,,0.0,,0,4,0,1.0,,,,,
1,413441170,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,70418148,13936117,530.0,114.0,55.0,0.0,0.0,1,60,0,1.0,,,,,
1,413236770,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,70176368,14073894,1958.0,0.0,151.0,0.0,0.0,1,5,0,1.0,,,,,
1,477464800,2022-01-15 00:00:05,9,1,2022-01-14 23:59:58,67469184,12677439,2375.0,143.0,237.0,0.0,0.0,1,58,0,0.0,,,,,
1,413849114,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,67876214,13580594,3121.0,59.0,311.0,,,0,4,0,1.0,1.0,1.0,0.0,393222.0,
1,413857485,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,67652612,13902100,939.0,65.0,93.0,,,0,5,1,1.0,1.0,1.0,0.0,393222.0,
1,413845349,2022-01-15 00:00:05,9,18,2022-01-15 00:00:04,68099608,13770635,50.0,56.0,,,,1,4,1,1.0,1.0,0.0,0.0,393216.0,
1,413970279,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,70305253,19761100,1512.0,0.0,151.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,477049700,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,73655930,22835372,2885.0,129.0,291.0,0.0,0.0,0,6,0,0.0,,,,,
1,413773457,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,72555552,19065486,2885.0,12.0,12.0,0.0,,0,5,0,0.0,,,,,
1,413828529,2022-01-15 00:00:05,9,3,2022-01-15 00:00:00,71678082,19391490,,8.0,,15.0,,1,0,0,0.0,,,,,
1,413780288,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,71928640,19511058,813.0,0.0,,,,0,60,1,0.0,0.0,0.0,0.0,393222.0,
1,413848977,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,71678824,19378114,2.0,35.0,,,,0,60,1,0.0,0.0,0.0,0.0,393222.0,
1,413991362,2022-01-15 00:00:05,9,18,2022-01-15 00:00:03,71536192,20010740,1480.0,45.0,,,,0,3,1,1.0,0.0,0.0,0.0,393222.0,
1,413841274,2022-01-15 00:00:05,9,3,2022-01-15 00:00:00,71653552,19699276,,48.0,,1.0,72.0,0,0,0,0.0,,,,,
1,413352610,2022-01-15 00:00:05,9,1,2022-01-15 00:00:03,72749079,17253796,1224.0,0.0,,0.0,,0,3,0,0.0,,,,,
1,413269390,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,72647720,16563345,2244.0,101.0,222.0,0.0,0.0,0,4,0,0.0,,,,,
1,413831189,2022-01-15 00:00:05,9,19,2022-01-15 00:00:05,67278382,13853605,2691.0,57.0,269.0,,,1,60,0,0.0,0.0,,,,
1,413963583,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,67905721,13518333,3598.0,0.0,359.0,,,0,5,1,1.0,1.0,1.0,0.0,393222.0,
1,567571000,2022-01-15 00:00:05,9,1,2022-01-14 23:59:58,67870020,12747932,615.0,141.0,62.0,0.0,-6.0,1,58,0,0.0,,,,,
1,413838482,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,69735072,17854320,800.0,104.0,,0.0,,1,4,0,1.0,,,,,
1,413244210,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,72917498,22509307,1113.0,94.0,111.0,0.0,0.0,0,4,0,0.0,,,,,
1,413556370,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,72762368,22681410,2329.0,0.0,280.0,0.0,0.0,1,5,0,1.0,,,,,
1,413826343,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,71101667,19071539,455.0,47.0,45.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,414246000,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,73088040,16703520,2130.0,205.0,213.0,0.0,0.0,0,4,0,0.0,,,,,
1,244670478,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,2765596,31482113,2403.0,0.0,,0.0,,0,60,0,0.0,,,,,
1,431006848,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,80769410,20853430,1833.0,0.0,16.0,0.0,0.0,0,60,0,0.0,,,,,
1,205454490,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,2583423,31138029,2796.0,106.0,,0.0,,1,4,0,1.0,,,,,
1,219432000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,-47375909,15880993,1599.0,18.0,140.0,0.0,0.0,1,4,0,0.0,,,,,
1,413369540,2022-01-15 00:00:05,9,3,2022-01-15 00:00:05,71082419,23361449,438.0,63.0,25.0,0.0,-127.0,0,5,0,0.0,,,,,
1,211215290,2022-01-15 00:00:05,2,1,2022-01-15 00:00:04,5080473,31944502,3580.0,0.0,,0.0,,1,4,1,1.0,,,,,
1,563066440,2022-01-15 00:00:05,2,18,2022-01-15 00:00:04,62319584,761830,0.0,2.0,,,,1,4,1,0.0,0.0,1.0,0.0,393222.0,
1,366088000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:05,-54120396,17477247,1446.0,0.0,,0.0,,0,60,0,0.0,,,,,
1,367338290,2022-01-15 00:00:05,7,1,2022-01-15 00:00:04,-73442498,22684159,2162.0,0.0,,0.0,,1,4,0,1.0,,,,,
1,431401321,2022-01-15 00:00:05,7,18,2022-01-15 00:00:04,82120602,21047476,3170.0,0.0,,,,1,4,1,0.0,1.0,1.0,1.0,393222.0,
1,538007029,2022-01-15 00:00:05,7,2,2022-01-15 00:00:01,84613815,25913565,2303.0,0.0,126.0,5.0,0.0,1,1,0,0.0,,,,,
1,636018757,2022-01-15 00:00:05,7,2,2022-01-15 00:00:02,81625901,21409111,3094.0,1.0,242.0,1.0,-4.0,1,2,0,0.0,,,,,
1,431002454,2022-01-15 00:00:05,7,18,2022-01-15 00:00:04,80471277,20662983,2847.0,115.0,283.0,,,0,4,1,0.0,1.0,1.0,1.0,393222.0,
1,413358160,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,73719664,22467001,3319.0,120.0,332.0,0.0,0.0,1,6,0,1.0,,,,,
1,413835471,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,72979226,18819957,3005.0,92.0,300.0,,,1,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413771871,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,72115656,18294376,1179.0,70.0,,,,0,60,1,1.0,0.0,0.0,0.0,393222.0,
1,413238230,2022-01-15 00:00:05,9,1,2022-01-15 00:00:03,73769160,18569330,1790.0,110.0,179.0,0.0,0.0,1,3,0,0.0,,,,,
1,414402460,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,73277055,17871259,1968.0,0.0,,8.0,,0,4,0,1.0,,,,,
1,412433430,2022-01-15 00:00:05,9,1,2022-01-15 00:00:04,73064992,17988420,2520.0,95.0,232.0,0.0,0.0,0,4,0,0.0,,,,,
1,413591770,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,73279960,17910772,2181.0,83.0,225.0,0.0,0.0,1,5,0,1.0,,,,,
1,413228280,2022-01-15 00:00:05,9,3,2022-01-15 00:00:04,73167480,18176560,2388.0,0.0,125.0,5.0,0.0,0,4,0,0.0,,,,,
1,477424100,2022-01-15 00:00:05,9,1,2022-01-15 00:00:05,70853784,14646025,1219.0,86.0,123.0,0.0,0.0,0,6,0,1.0,,,,,
1,413788465,2022-01-15 00:00:05,9,18,2022-01-15 00:00:02,70182550,20912560,759.0,23.0,,,,1,2,1,1.0,0.0,1.0,0.0,393222.0,
1,413849952,2022-01-15 00:00:05,9,18,2022-01-15 00:00:05,69994625,21161526,1779.0,0.0,177.0,,,1,60,0,0.0,0.0,0.0,0.0,6003.0,
1,311365000,2022-01-15 00:00:05,7,1,2022-01-15 00:00:03,78374498,20420232,2396.0,168.0,239.0,0.0,0.0,0,3,0,0.0,,,,,
1,431602067,2022-01-15 00:00:05,7,1,2022-01-15 00:00:01,85225350,23917900,1720.0,246.0,174.0,0.0,0.0,0,1,0,0.0,,,,,
1,368009250,2022-01-15 00:00:05,7,3,2022-01-15 00:00:03,-73429112,28578695,3545.0,6.0,185.0,0.0,0.0,1,3,0,0.0,,,,,
